N,P,K,temperature,ph,rainfall,label
25,30,30,5.5,800.0,30.0,Rice
61,38,20,18.47891261,5.970458434,65.43835393,maize
35,40,20,6.0,600.0,25.0,Tur
125,70,140,6.5,900.0,20.0,Sugarcane
40,20,20,6.0,400.0,25.0,Jowar
80,40,60,6.0,1200.0,35.0,Rice
75,36,44,23.28081,6.613341343,153.7447398,jute
110,70,60,6.0,500.0,15.0,Wheat
45,20,20,6.0,600.0,20.0,Masoor
120,40,50,7.0,900.0,20.0,Wheat
60,45,60,5.5,1000.0,25.0,Ginger
30,30,30,5.5,700.0,25.0,Groundnut
34,66,19,32.97030511,7.586642101,73.44678678,blackgram
60,55,40,6.5,900.0,30.0,Jowar
75,35,25,6.5,600.0,30.0,Moong
111,53,19,23.96436009,6.419536555,84.63148859,cotton
110,50,40,6.5,1000.0,25.0,Wheat
105,50,45,7.0,800.0,25.0,Wheat
145,60,45,5.5,600.0,30.0,Maize
145,60,145,7.0,1000.0,35.0,Sugarcane
105,70,60,6.0,500.0,15.0,Wheat
145,65,65,7.0,1100.0,25.0,Sugarcane
7,20,12,16.53460397,6.475275337,110.0447896,orange
96,54,22,25.70196694,6.960358276,83.20711308,maize
28,123,198,23.46260321,5.682751473,111.7763395,apple
85,38,41,21.58711777,6.249050656,276.6552459,rice
145,65,145,7.0,1000.0,25.0,Sugarcane
120,50,50,6.5,700.0,15.0,Wheat
69,47,40,25.37122686,6.130136384,183.8270791,jute
120,45,55,7.5,1500.0,35.0,Rice
110,60,50,6.0,1000.0,35.0,Cotton
95,75,50,28.08166093,5.623615687,118.2761894,banana
80,50,40,6.5,600.0,20.0,Wheat
35,74,22,26.7230014,6.898905799,42.87274897,lentil
40,49,17,31.02215872,6.68727523,53.56783314,mothbeans
30,55,25,6.5,600.0,25.0,Groundnut
51,72,75,18.88852533,7.104224797,80.1113384,chickpea
38,60,20,29.84823072,7.491217102,46.80452595,lentil
42,73,25,34.03679184,6.501869314,73.23573601,blackgram
32,55,51,29.60718808,6.57398033,62.68710535,papaya
130,65,125,6.5,1000.0,25.0,Sugarcane
8,6,33,28.27804288,6.095261013,171.9457959,coconut
70,30,25,6.5,400.0,30.0,Urad
36,38,15,28.36363858,6.320662012,57.99524359,mungbean
105,50,45,7.0,1400.0,30.0,Rice
60,30,25,6.5,700.0,20.0,Jowar
80,40,25,7.0,700.0,35.0,Moong
105,40,50,7.0,1400.0,30.0,Rice
85,40,60,6.0,900.0,20.0,Wheat
40,30,25,6.0,400.0,20.0,Soybean
34,10,14,34.05296914,6.725600855,116.8020848,orange
150,70,135,6.0,1000.0,25.0,Sugarcane
105,40,60,7.0,1000.0,35.0,Cotton
103,16,49,24.06731461,6.915717008,51.75212401,watermelon
58,63,81,19.81344531,6.515499549,78.96514709,chickpea
120,60,40,6.5,900.0,15.0,Wheat
40,30,20,7.0,500.0,35.0,Tur
115,60,50,6.5,900.0,40.0,Rice
60,45,40,6.5,1000.0,25.0,Wheat
28,58,24,19.72702528,5.748190463,143.7630894,kidneybeans
135,65,120,6.5,1300.0,25.0,Sugarcane
6,18,37,19.65690085,5.937649578,108.0458926,pomegranate
55,35,25,7.0,400.0,25.0,Jowar
60,50,40,6.5,600.0,20.0,Wheat
100,40,60,6.0,800.0,15.0,Wheat
60,60,75,5.5,900.0,20.0,Ginger
50,40,30,7.5,600.0,30.0,Jowar
120,20,45,25.66576039,6.114128685,54.22722466,watermelon
150,80,80,8.5,1100.0,20.0,Sugarcane
45,20,20,6.5,400.0,25.0,Moong
85,40,40,6.0,1000.0,25.0,Rice
20,7,45,18.90592319,6.077886012,112.4750941,pomegranate
100,70,60,7.0,900.0,30.0,Cotton
135,75,125,7.5,1200.0,20.0,Sugarcane
115,60,60,6.0,1400.0,30.0,Rice
85,60,130,7.5,800.0,25.0,Grapes
9,59,25,30.39321309,7.699200949,35.37493212,mothbeans
25,121,201,30.50734778,5.594240603,70.08200379,grapes
120,20,34,23.56960509,6.906124587,130.3797119,coffee
11,78,22,23.89756791,5.940546818,112.6616435,kidneybeans
0,55,25,28.17489437,4.524171562,45.78172762,mothbeans
135,75,65,8.0,1000.0,30.0,Sugarcane
35,30,30,7.0,700.0,30.0,Jowar
150,65,45,6.0,600.0,25.0,Maize
125,90,140,7.0,1000.0,25.0,Sugarcane
25,40,15,7.0,900.0,30.0,Tur
3,49,18,27.91095209,3.692863601,32.67891866,mothbeans
14,67,25,25.28710601,7.241151936,49.37369982,lentil
130,85,135,6.5,900.0,20.0,Sugarcane
130,45,50,6.0,800.0,25.0,Cotton
12,61,19,19.33162606,5.655726817,68.51253427,kidneybeans
91,75,55,27.48612983,6.212369363,109.2768851,banana
145,65,60,7.0,1000.0,25.0,Sugarcane
130,65,150,6.5,1000.0,30.0,Sugarcane
27,63,19,20.93409877,5.562201934,133.1914419,kidneybeans
20,35,30,7.5,800.0,30.0,Jowar
95,40,40,6.0,500.0,15.0,Wheat
110,80,55,6.5,800.0,25.0,Cotton
80,18,52,27.87317436,6.484799661,24.05207925,muskmelon
107,42,24,22.04612876,6.144631795,86.00758678,cotton
105,75,65,7.5,1000.0,35.0,Cotton
55,40,35,7.0,900.0,35.0,Jowar
60,60,50,7.5,600.0,30.0,Wheat
5,144,205,21.42177231,6.184922574,102.8045658,apple
108,23,51,26.84366082,6.106500787,40.228644,watermelon
115,65,45,6.5,600.0,20.0,Wheat
150,65,45,6.5,600.0,25.0,Maize
150,75,130,7.5,1500.0,35.0,Sugarcane
125,65,75,7.0,1200.0,35.0,Sugarcane
100,70,65,6.5,1000.0,35.0,Cotton
32,11,31,29.51611558,6.461225827,131.2116167,coconut
20,40,20,6.5,900.0,35.0,Groundnut
100,65,40,6.5,800.0,15.0,Wheat
76,44,17,20.41683147,5.855442401,65.27798457,maize
99,54,37,21.14347496,5.594819626,198.6730942,rice
29,75,75,19.62416326,7.064790365,88.4585692,chickpea
50,25,10,6.0,600.0,20.0,Gram
19,21,34,30.01592643,5.074272692,97.72843182,mango
30,50,25,6.0,900.0,15.0,Gram
89,28,33,26.44414097,6.993236001,175.3723314,coffee
126,38,23,25.36243778,6.176716425,88.43618918,cotton
110,80,55,6.0,500.0,15.0,Wheat
39,36,22,29.34317422,9.072011412,34.03335472,mothbeans
23,72,84,19.02061277,6.920251378,79.92698081,chickpea
135,90,140,7.0,1000.0,25.0,Sugarcane
125,65,150,6.5,1000.0,30.0,Sugarcane
120,55,60,6.0,700.0,25.0,Wheat
106,70,55,25.86824781,5.74055541,116.3019555,banana
60,49,44,20.77576147,6.244841491,240.0810647,rice
135,40,50,6.0,800.0,25.0,Cotton
120,80,65,8.5,1200.0,30.0,Sugarcane
120,50,55,7.5,900.0,20.0,Wheat
80,50,45,7.0,800.0,25.0,Jowar
70,40,20,7.0,700.0,35.0,Moong
31,78,76,17.57212145,8.519975748,89.31050665,chickpea
125,60,125,6.5,1300.0,35.0,Sugarcane
75,30,30,6.5,400.0,25.0,Urad
5,77,19,31.08564994,6.242052013,175.9303271,pigeonpeas
20,40,25,6.5,800.0,30.0,Groundnut
125,85,125,7.0,900.0,30.0,Sugarcane
120,70,80,7.5,500.0,20.0,Cotton
80,26,55,24.53442564,6.140099215,49.11618732,watermelon
100,40,120,6.0,700.0,20.0,Grapes
120,25,45,7.5,1000.0,30.0,Cotton
89,25,54,24.69368934,6.353107393,48.99390828,watermelon
61,68,50,35.21462816,6.793245417,243.0745066,papaya
89,25,50,27.04863538,6.375923383,25.08146686,muskmelon
85,55,45,7.0,700.0,25.0,Wheat
115,75,65,7.5,1000.0,35.0,Cotton
2,123,198,39.64851881,6.253034534,70.39906054,grapes
17,77,23,24.51324787,5.670062975,64.19497947,kidneybeans
130,50,65,6.5,800.0,25.0,Cotton
30,40,30,7.0,900.0,35.0,Urad
90,60,115,7.5,1500.0,35.0,Sugarcane
120,70,125,7.0,1400.0,30.0,Sugarcane
85,40,120,6.0,700.0,20.0,Grapes
65,60,40,6.5,500.0,15.0,Wheat
20,35,20,6.5,900.0,25.0,Urad
150,75,140,6.5,900.0,30.0,Sugarcane
36,65,16,25.71269843,7.692013657,50.17067771,lentil
89,52,45,24.89326318,7.207457208,196.469984,jute
30,41,15,24.83206631,5.88509677,52.0810886,mothbeans
125,60,125,6.5,1000.0,35.0,Sugarcane
120,55,55,7.5,800.0,15.0,Wheat
70,30,30,6.0,500.0,25.0,Moong
17,52,17,27.88352946,6.364967184,44.64407105,mungbean
12,58,23,21.74600081,6.765091462,50.43306085,lentil
95,60,50,7.5,1100.0,30.0,Rice
40,25,30,7.0,400.0,25.0,Jowar
40,40,35,6.0,400.0,25.0,Jowar
120,90,145,6.0,900.0,20.0,Sugarcane
145,80,65,8.5,1200.0,30.0,Sugarcane
28,69,16,29.77013109,6.547361618,35.69674138,lentil
30,75,81,19.41789736,6.408437886,68.4951189,chickpea
100,60,45,7.0,800.0,20.0,Wheat
100,50,40,6.5,1000.0,25.0,Wheat
130,60,120,6.0,900.0,20.0,Sugarcane
20,50,22,30.99694676,9.406887533,38.31597852,mothbeans
100,40,45,6.5,1000.0,25.0,Wheat
125,70,40,6.5,600.0,30.0,Maize
110,45,40,6.5,900.0,20.0,Wheat
50,35,20,6.5,400.0,25.0,Soybean
120,60,40,6.0,800.0,25.0,Cotton
14,18,35,31.09154239,4.791146778,91.46664318,mango
20,45,20,6.5,600.0,30.0,Groundnut
140,70,55,6.5,600.0,25.0,Maize
100,60,55,6.0,1000.0,20.0,Rice
20,30,20,5.5,700.0,25.0,Groundnut
105,60,45,6.5,1000.0,25.0,Wheat
22,36,16,30.58139475,8.18422855,64.58559639,mothbeans
130,70,130,7.0,900.0,30.0,Sugarcane
20,122,204,11.7976469,6.487369687,65.06962486,grapes
125,60,60,6.5,1000.0,20.0,Sugarcane
20,60,25,27.3254209,6.726469088,61.19250859,blackgram
105,60,40,6.0,500.0,15.0,Wheat
120,55,70,7.0,900.0,30.0,Cotton
40,30,20,6.5,600.0,35.0,Jowar
74,43,23,25.95263264,6.325235159,99.57981207,maize
60,40,50,7.0,500.0,25.0,Wheat
120,65,135,6.0,1000.0,35.0,Sugarcane
125,70,85,6.5,700.0,25.0,Sugarcane
70,45,50,7.0,500.0,15.0,Wheat
45,20,25,6.5,600.0,35.0,Jowar
4,20,41,24.26601316,6.537042717,104.5375109,pomegranate
135,60,75,6.5,1000.0,35.0,Sugarcane
105,45,45,6.5,900.0,20.0,Wheat
50,45,60,5.5,1000.0,25.0,Ginger
140,80,45,7.0,700.0,30.0,Maize
40,40,75,5.5,1000.0,35.0,Ginger
25,45,30,6.5,800.0,25.0,Groundnut
120,60,140,6.5,900.0,20.0,Sugarcane
30,10,15,6.0,600.0,25.0,Moong
60,30,25,7.0,500.0,30.0,Jowar
120,60,40,5.5,500.0,20.0,Maize
45,30,25,7.0,500.0,30.0,Jowar
115,60,45,6.5,1000.0,25.0,Wheat
40,30,10,6.5,600.0,25.0,Gram
30,30,40,5.5,900.0,25.0,Rice
60,45,60,6.0,800.0,25.0,Jowar
49,55,78,18.65580107,7.863113671,81.70769297,chickpea
115,50,60,6.0,800.0,25.0,Wheat
103,33,33,26.71717393,7.131435858,126.8073984,coffee
11,44,17,26.34043268,8.016210782,35.1051197,mothbeans
6,142,202,27.23708304,6.224542938,70.42508897,grapes
69,55,38,22.70883798,5.70080568,271.3248604,rice
112,25,51,25.04746944,6.932537231,56.72496677,watermelon
120,65,130,7.0,1400.0,20.0,Sugarcane
32,60,83,19.69141713,8.829273328,91.76071648,chickpea
120,65,55,7.5,700.0,30.0,Maize
79,59,17,20.37999665,6.644205485,108.5054416,maize
80,45,55,7.5,600.0,30.0,Wheat
21,38,20,27.10508014,5.794289715,62.20279647,mothbeans
100,45,50,6.0,800.0,25.0,Cotton
14,67,22,23.82576704,5.624690248,84.64143632,kidneybeans
31,121,201,23.15791104,5.731535258,110.712841,apple
115,55,50,7.5,900.0,15.0,Wheat
105,55,55,7.5,1300.0,25.0,Rice
25,20,15,7.0,800.0,35.0,Moong
145,70,50,7.0,700.0,30.0,Maize
70,40,55,7.5,600.0,30.0,Wheat
17,29,26,26.14162144,6.071897347,195.4115025,coconut
120,65,145,7.5,1200.0,30.0,Sugarcane
30,20,40,5.5,1500.0,20.0,Turmeric
12,63,17,18.358923,5.717143397,138.414764,kidneybeans
130,70,145,7.0,1000.0,35.0,Sugarcane
120,85,120,6.5,1000.0,35.0,Sugarcane
120,30,55,7.0,900.0,35.0,Cotton
125,65,50,7.0,500.0,20.0,Maize
35,134,204,9.949929082,5.841138354,66.00817551,grapes
85,60,125,7.0,700.0,30.0,Grapes
50,35,40,6.0,600.0,35.0,Jowar
125,45,65,7.5,800.0,25.0,Cotton
15,14,8,10.01081312,6.22094286,119.3941064,orange
108,22,46,26.17668721,6.121168559,53.33484977,watermelon
75,50,110,6.5,1000.0,30.0,Sugarcane
7,63,24,22.95458237,5.858617867,107.7315386,kidneybeans
40,30,20,7.0,600.0,30.0,Groundnut
105,60,45,7.0,800.0,20.0,Wheat
81,30,48,28.52379742,6.041027474,29.86681385,muskmelon
145,90,120,6.5,1000.0,25.0,Sugarcane
10,140,197,22.16939473,6.229498836,124.4683112,apple
135,45,55,6.5,900.0,30.0,Cotton
32,18,13,13.8377282,6.044167236,107.9873218,orange
100,75,60,6.0,700.0,25.0,Wheat
140,70,95,7.0,800.0,25.0,Sugarcane
33,120,205,35.12158265,5.550832178,69.71518491,grapes
120,60,60,6.0,700.0,25.0,Wheat
100,65,40,7.0,800.0,25.0,Cotton
85,40,50,7.5,600.0,20.0,Wheat
29,128,198,22.44075021,5.685062404,121.4977331,apple
100,50,60,7.0,1000.0,35.0,Cotton
145,75,120,7.0,1400.0,20.0,Sugarcane
125,60,150,6.0,900.0,30.0,Sugarcane
50,20,30,6.5,500.0,25.0,Groundnut
135,65,130,7.0,900.0,20.0,Sugarcane
34,35,21,28.44524991,6.684381357,58.18713162,mungbean
105,50,60,7.0,1000.0,35.0,Cotton
110,45,60,6.0,800.0,15.0,Wheat
14,57,15,29.8757015,6.623438282,40.12044158,mungbean
135,50,70,6.0,900.0,30.0,Cotton
115,75,40,7.0,800.0,25.0,Cotton
74,48,17,21.63162756,6.430616465,69.21803098,maize
105,60,75,7.5,600.0,10.0,Cotton
28,59,22,30.90607799,7.05181629,170.9919828,pigeonpeas
70,35,25,7.0,500.0,30.0,Urad
58,70,84,20.6543203,6.231049028,74.6631118,chickpea
120,40,55,7.5,900.0,30.0,Cotton
15,133,199,23.99686172,5.824778636,117.6102915,apple
120,85,140,7.0,1000.0,35.0,Sugarcane
67,46,44,26.82489244,7.093328631,153.9199807,jute
5,45,21,28.36291385,6.487124217,43.05130077,mungbean
45,30,25,7.5,600.0,35.0,Moong
8,28,30,25.51618488,6.015672239,135.1272491,coconut
120,55,45,7.0,1000.0,25.0,Rice
35,45,20,7.5,800.0,20.0,Gram
90,60,135,6.0,700.0,20.0,Grapes
45,40,30,7.0,300.0,30.0,Soybean
10,37,22,28.7275267,7.069747814,58.52974279,mungbean
120,75,50,6.0,1000.0,35.0,Cotton
140,90,135,6.5,900.0,30.0,Sugarcane
60,55,80,6.5,900.0,20.0,Ginger
95,55,125,7.0,700.0,20.0,Grapes
66,47,36,24.85441411,6.57256106,175.572958,jute
18,125,204,22.35548159,6.046673619,116.7366261,apple
115,60,45,7.0,800.0,20.0,Wheat
131,49,22,25.49848236,7.306918817,67.05961949,cotton
90,45,60,6.0,1400.0,30.0,Rice
70,55,50,7.5,600.0,20.0,Wheat
115,60,50,7.5,600.0,20.0,Wheat
108,36,19,22.78249615,7.238566893,64.61444234,cotton
100,60,115,7.5,1500.0,35.0,Sugarcane
35,52,19,27.10606808,6.698574085,37.45680611,mungbean
36,59,46,34.28879307,6.721130543,127.2509777,papaya
30,65,25,32.88733849,7.70650895,71.50569456,blackgram
105,60,80,8.5,500.0,10.0,Cotton
40,21,8,34.90665289,7.418761774,102.1906333,orange
140,55,55,7.5,900.0,30.0,Cotton
120,60,60,6.0,700.0,30.0,Maize
35,50,25,6.0,900.0,15.0,Gram
50,20,25,7.0,800.0,25.0,Jowar
99,55,35,21.7238313,6.501697816,277.9626192,rice
26,63,17,29.87854588,6.950300686,44.95654782,lentil
27,138,201,23.66682067,5.952367662,105.4004751,apple
140,45,60,6.0,1000.0,35.0,Cotton
40,35,25,7.5,800.0,25.0,Jowar
130,60,150,7.5,1200.0,20.0,Sugarcane
104,25,55,29.81196601,6.123802502,22.68766503,muskmelon
115,17,55,27.57826922,6.776533055,28.08253201,muskmelon
78,58,44,26.80079604,5.108681786,284.4364567,rice
75,50,115,6.5,1300.0,35.0,Sugarcane
140,60,50,7.0,600.0,25.0,Maize
40,30,25,7.0,700.0,25.0,Jowar
80,60,120,6.5,800.0,20.0,Grapes
110,55,55,6.0,800.0,40.0,Rice
110,70,50,7.0,1000.0,35.0,Cotton
60,40,40,6.0,500.0,30.0,Jowar
100,60,50,7.5,1100.0,30.0,Rice
45,35,20,6.5,400.0,25.0,Soybean
118,45,23,23.37044424,7.977651226,71.67870701,cotton
120,60,65,8.5,600.0,10.0,Cotton
38,21,35,20.33691147,5.841367187,110.9653137,pomegranate
27,65,18,20.10993761,5.59503163,73.36386477,kidneybeans
40,25,20,6.5,500.0,30.0,Tur
25,40,20,6.0,600.0,25.0,Groundnut
100,50,40,6.5,700.0,15.0,Wheat
115,45,40,6.5,900.0,20.0,Wheat
31,79,75,18.8202251,8.204862075,89.73119396,chickpea
135,80,55,6.0,500.0,20.0,Maize
140,65,130,7.0,1400.0,20.0,Sugarcane
105,75,50,6.0,1000.0,35.0,Cotton
50,25,30,6.0,500.0,25.0,Groundnut
2,131,199,22.47420512,6.017370134,124.2179699,apple
95,55,40,6.5,800.0,15.0,Wheat
100,55,55,7.5,900.0,15.0,Wheat
105,70,65,8.0,500.0,20.0,Cotton
40,30,25,6.0,700.0,25.0,Urad
60,55,60,6.0,700.0,25.0,Wheat
7,56,18,18.31357543,5.698371311,76.14153904,kidneybeans
105,45,75,6.5,1000.0,35.0,Cotton
70,50,53,37.4620912,6.933809743,172.3458448,papaya
30,37,25,29.89129144,7.120032489,54.7960127,mungbean
125,75,145,6.5,1300.0,25.0,Sugarcane
150,90,120,6.5,1000.0,25.0,Sugarcane
110,80,70,8.0,600.0,30.0,Cotton
60,50,50,7.0,500.0,25.0,Wheat
28,72,84,18.72963144,6.481783043,71.58010169,chickpea
60,60,55,6.0,500.0,15.0,Wheat
35,30,30,6.0,700.0,25.0,Urad
100,60,60,6.5,900.0,35.0,Rice
60,40,30,7.0,700.0,35.0,Moong
87,14,48,29.69238699,6.606033244,29.1102594,muskmelon
145,70,55,7.5,600.0,25.0,Maize
115,60,55,6.0,800.0,20.0,Wheat
36,19,32,27.10710832,4.94295037,92.37238878,mango
111,5,50,27.59350075,6.399891457,24.84266123,muskmelon
110,70,65,6.5,1000.0,35.0,Cotton
35,30,20,6.0,700.0,25.0,Urad
36,56,83,18.89780215,7.4526709,69.09512477,chickpea
55,60,60,5.5,1000.0,25.0,Ginger
60,30,25,6.0,500.0,25.0,Moong
29,25,14,30.49183837,7.781988584,113.3302105,orange
70,45,50,6.5,1000.0,25.0,Wheat
50,30,25,6.5,300.0,30.0,Tur
105,60,50,7.0,900.0,20.0,Wheat
120,65,40,6.5,800.0,15.0,Wheat
100,80,55,6.0,500.0,15.0,Wheat
110,55,50,7.5,1500.0,35.0,Rice
75,45,50,6.5,1000.0,25.0,Wheat
20,40,30,7.0,1000.0,20.0,Urad
130,65,55,6.0,600.0,30.0,Maize
22,8,33,28.43572863,5.665785202,203.9283708,coconut
45,30,35,7.5,500.0,30.0,Jowar
95,55,120,6.5,800.0,25.0,Grapes
113,37,20,25.03300222,7.393441155,97.10087029,cotton
50,40,30,7.0,300.0,30.0,Soybean
21,38,21,29.75538903,6.637677489,37.54602719,mungbean
100,55,55,7.0,700.0,25.0,Wheat
26,35,31,33.44619894,5.339556562,98.05089394,mango
145,80,60,8.5,1000.0,25.0,Sugarcane
75,50,105,6.5,1300.0,25.0,Sugarcane
145,60,40,6.0,500.0,20.0,Maize
120,65,130,7.0,900.0,20.0,Sugarcane
70,40,45,6.5,700.0,25.0,Wheat
50,30,20,6.5,600.0,20.0,Jowar
80,50,50,7.0,700.0,25.0,Wheat
125,60,50,7.0,600.0,25.0,Maize
70,55,55,7.5,500.0,15.0,Wheat
145,75,55,7.0,600.0,20.0,Maize
70,45,60,6.0,500.0,15.0,Wheat
60,61,78,20.71219282,6.317153205,94.03659867,chickpea
35,67,49,41.31330062,6.617066674,239.7427554,papaya
125,90,135,6.5,900.0,30.0,Sugarcane
50,60,80,6.0,900.0,20.0,Ginger
75,35,20,6.5,600.0,30.0,Moong
76,40,43,25.15745531,5.070175667,231.3843163,rice
61,60,15,24.87502824,6.265564338,91.26056654,maize
110,55,55,7.5,1300.0,25.0,Rice
92,44,16,18.87751445,6.082973754,94.76189431,maize
120,50,50,7.0,800.0,25.0,Cotton
115,60,50,7.5,900.0,15.0,Wheat
145,80,80,7.0,800.0,20.0,Sugarcane
60,45,50,6.5,1000.0,25.0,Wheat
95,55,60,7.0,500.0,15.0,Wheat
10,56,18,27.99627907,7.32710972,46.10585191,lentil
11,53,24,28.52396666,7.39389918,61.32935611,mothbeans
150,70,145,7.0,1000.0,35.0,Sugarcane
120,80,60,6.0,900.0,20.0,Wheat
35,35,40,7.5,800.0,30.0,Jowar
104,73,46,29.1400919,6.28236237,90.45142867,banana
65,40,40,6.0,500.0,15.0,Wheat
105,30,50,25.29954705,6.37620108,57.04147057,watermelon
45,60,80,6.0,900.0,20.0,Ginger
115,50,60,7.0,1000.0,35.0,Cotton
40,50,80,5.5,900.0,20.0,Ginger
105,60,40,6.5,1300.0,25.0,Rice
130,55,55,7.5,900.0,30.0,Cotton
20,20,40,5.5,1500.0,20.0,Turmeric
4,80,16,29.19585548,7.441976825,44.93261911,lentil
30,40,30,7.0,1000.0,20.0,Urad
6,13,9,34.51423957,7.786725333,118.3271968,orange
30,61,18,27.14911056,6.157782589,52.50812701,lentil
95,55,45,7.0,1000.0,25.0,Rice
91,7,52,25.07803672,6.405054243,56.39962921,watermelon
70,60,45,7.0,900.0,20.0,Wheat
3,26,39,24.38318965,7.079973241,103.6012114,pomegranate
130,75,45,7.0,500.0,20.0,Maize
35,55,30,7.0,800.0,35.0,Tur
101,58,18,25.66891439,6.652143699,78.59595817,cotton
39,7,29,27.54273211,6.362544111,150.2012138,coconut
20,35,20,6.0,800.0,30.0,Groundnut
39,21,9,13.20844373,6.354022554,106.2696156,orange
45,20,30,6.5,500.0,25.0,Groundnut
7,60,25,28.2753171,6.397636709,56.04995423,mungbean
140,75,120,7.0,1400.0,20.0,Sugarcane
110,65,75,8.5,600.0,15.0,Cotton
140,80,125,7.0,900.0,20.0,Sugarcane
130,60,80,6.5,1200.0,20.0,Sugarcane
104,17,46,25.7131428,6.190015912,43.08961827,watermelon
105,45,60,6.0,1000.0,35.0,Cotton
28,76,82,20.56601874,6.654425315,83.75937135,chickpea
4,41,20,28.14720892,6.647965508,37.44800463,mungbean
15,125,199,18.4269936,5.569230319,69.75734306,grapes
57,73,85,18.49311205,7.358099622,91.94595352,chickpea
110,55,40,7.0,800.0,20.0,Wheat
120,25,50,6.5,800.0,30.0,Cotton
60,60,50,7.5,900.0,30.0,Jowar
105,55,50,7.5,1000.0,25.0,Wheat
80,40,50,7.0,500.0,25.0,Wheat
110,70,80,7.5,500.0,20.0,Cotton
20,30,30,5.5,700.0,25.0,Groundnut
25,30,30,6.0,800.0,20.0,Urad
107,38,29,26.65069302,6.35118177,145.105065,coffee
114,40,23,25.53676123,6.753978061,95.4262599,cotton
150,60,135,7.0,1400.0,30.0,Sugarcane
95,82,48,27.39489579,5.719014989,92.78133617,banana
37,79,19,27.54384835,7.143942758,69.40878198,blackgram
130,75,145,6.5,1300.0,25.0,Sugarcane
140,65,135,7.0,1100.0,35.0,Sugarcane
39,30,38,20.12644921,6.965156738,108.065579,pomegranate
1,59,23,27.46852989,7.184398832,43.78420984,mungbean
85,60,100,7.5,1200.0,20.0,Sugarcane
12,129,205,22.36238282,6.119432215,118.6832725,apple
30,35,30,6.5,800.0,30.0,Urad
55,30,25,6.0,400.0,20.0,Soybean
30,45,25,6.5,900.0,30.0,Groundnut
115,75,60,8.0,600.0,25.0,Cotton
105,93,46,25.01018457,5.760457558,108.3690513,banana
135,60,70,6.0,900.0,30.0,Cotton
118,21,51,24.42998931,6.678805092,48.58241822,watermelon
75,45,55,7.5,600.0,30.0,Wheat
145,75,50,7.0,600.0,30.0,Maize
100,65,55,7.5,1000.0,25.0,Wheat
105,40,40,6.0,1000.0,25.0,Rice
35,50,30,7.0,800.0,35.0,Tur
14,22,9,17.24944623,6.543191814,112.5090516,orange
35,40,20,7.0,900.0,35.0,Urad
145,60,120,6.0,900.0,20.0,Sugarcane
130,65,90,6.5,700.0,20.0,Sugarcane
75,40,40,6.0,500.0,15.0,Wheat
120,70,80,7.5,1000.0,20.0,Sugarcane
60,25,40,7.0,500.0,25.0,Groundnut
55,25,40,6.0,500.0,30.0,Jowar
130,75,90,7.0,800.0,30.0,Sugarcane
60,50,55,7.5,900.0,30.0,Jowar
130,65,75,7.0,1200.0,35.0,Sugarcane
120,40,60,6.0,800.0,15.0,Wheat
100,70,40,6.5,1000.0,25.0,Wheat
3,77,25,24.84906168,5.608165195,62.21292186,kidneybeans
35,25,30,6.5,600.0,30.0,Jowar
150,90,125,7.0,900.0,20.0,Sugarcane
125,60,65,7.5,800.0,25.0,Cotton
31,70,77,20.88818675,6.492546046,90.46228334,chickpea
110,39,25,22.60612115,7.208795456,75.13617229,cotton
150,40,50,6.0,800.0,25.0,Cotton
112,17,28,27.62975458,6.777417989,196.6492664,coffee
85,21,47,29.87331077,6.186770318,24.69720481,muskmelon
19,65,25,18.09551014,5.625096446,144.7902323,kidneybeans
30,15,5,6.5,700.0,30.0,Moong
115,40,60,6.0,1200.0,35.0,Rice
61,41,17,25.1420613,6.021902237,76.68456006,maize
60,25,40,6.0,500.0,30.0,Jowar
75,60,115,7.5,1500.0,35.0,Sugarcane
145,60,85,7.0,800.0,30.0,Sugarcane
35,66,47,31.7018373,6.953439161,48.83810592,papaya
115,60,55,6.5,900.0,30.0,Cotton
117,86,48,28.6956201,6.225225239,116.1616839,banana
17,43,22,30.06142622,5.498340808,41.0550915,mothbeans
40,45,70,5.5,900.0,30.0,Ginger
50,60,70,6.0,1000.0,35.0,Ginger
106,49,24,23.03887865,6.983395573,90.64770699,cotton
29,132,204,23.08950736,6.0967531,108.2166601,apple
50,30,30,6.5,300.0,30.0,Tur
130,50,75,7.5,1000.0,35.0,Cotton
120,75,75,8.0,1000.0,35.0,Sugarcane
70,50,50,7.0,700.0,25.0,Wheat
92,85,51,29.22118628,5.740764682,108.8616474,banana
16,8,9,24.60297538,7.601189843,111.2948115,orange
50,40,25,7.0,300.0,30.0,Soybean
25,45,30,7.0,600.0,25.0,Groundnut
150,60,125,6.5,1300.0,35.0,Sugarcane
65,50,55,7.5,600.0,30.0,Wheat
75,56,18,19.39851734,5.696205468,60.95197486,maize
69,46,41,23.64124821,5.012139669,263.1103304,rice
135,40,60,7.0,1000.0,35.0,Cotton
120,70,120,6.5,1000.0,25.0,Sugarcane
133,47,24,24.40228894,7.231324765,90.8022356,cotton
95,50,40,6.5,600.0,20.0,Wheat
100,50,50,7.0,800.0,25.0,Cotton
19,38,26,31.48451729,4.525722333,93.17221967,mango
21,78,19,27.16159076,6.92009048,69.85112265,blackgram
110,40,70,6.0,900.0,30.0,Cotton
67,51,24,23.50297882,5.584171461,64.77791424,maize
25,132,198,22.31944084,5.732757516,100.1173443,apple
130,40,60,7.0,1000.0,35.0,Cotton
