N,P,K,temperature,ph,rainfall,label
140,40,55,7.5,900,30,Cotton
145,40,55,7.5,900,30,Cotton
150,40,55,7.5,900,30,Cotton
100,45,60,6,1000,35,Cotton
105,45,60,6,1000,35,Cotton
110,45,60,6,1000,35,Cotton
115,45,60,6,1000,35,Cotton
120,45,60,6,1000,35,Cotton
125,45,60,6,1000,35,Cotton
130,45,60,6,1000,35,Cotton
135,45,60,6,1000,35,Cotton
140,45,60,6,1000,35,Cotton
145,45,60,6,1000,35,Cotton
150,45,60,6,1000,35,Cotton
100,50,65,6.5,800,25,Cotton
105,50,65,6.5,800,25,Cotton
110,50,65,6.5,800,25,Cotton
115,50,65,6.5,800,25,Cotton
120,50,65,6.5,800,25,Cotton
125,50,65,6.5,800,25,Cotton
130,50,65,6.5,800,25,Cotton
135,50,65,6.5,800,25,Cotton
140,50,65,6.5,800,25,Cotton
145,50,65,6.5,800,25,Cotton
150,50,65,6.5,800,25,Cotton
100,55,70,7,900,30,Cotton
105,55,70,7,900,30,Cotton
110,55,70,7,900,30,Cotton
115,55,70,7,900,30,Cotton
120,55,70,7,900,30,Cotton
125,55,70,7,900,30,Cotton
130,55,70,7,900,30,Cotton
135,55,70,7,900,30,Cotton
140,55,70,7,900,30,Cotton
145,55,70,7,900,30,Cotton
150,55,70,7,900,30,Cotton
100,60,75,7.5,1000,35,Cotton
105,60,75,7.5,1000,35,Cotton
110,60,75,7.5,1000,35,Cotton
115,60,75,7.5,1000,35,Cotton
120,60,75,7.5,1000,35,Cotton
125,60,75,7.5,1000,35,Cotton
130,60,75,7.5,1000,35,Cotton
135,60,75,7.5,1000,35,Cotton
140,60,75,7.5,1000,35,Cotton
145,60,75,7.5,1000,35,Cotton
150,60,75,7.5,1000,35,Cotton
100,60,40,6,800,25,Cotton
105,60,40,6,800,25,Cotton
110,60,40,6,800,25,Cotton
115,60,40,6,800,25,Cotton
120,60,40,6,800,25,Cotton
100,65,45,6.5,900,30,Cotton
105,65,45,6.5,900,30,Cotton
110,65,45,6.5,900,30,Cotton
115,65,45,6.5,900,30,Cotton
120,65,45,6.5,900,30,Cotton
100,70,50,7,1000,35,Cotton
105,70,50,7,1000,35,Cotton
110,70,50,7,1000,35,Cotton
115,70,50,7,1000,35,Cotton
120,70,50,7,1000,35,Cotton
100,75,55,7.5,800,25,Cotton
105,75,55,7.5,800,25,Cotton
110,75,55,7.5,800,25,Cotton
115,75,55,7.5,800,25,Cotton
120,75,55,7.5,800,25,Cotton
100,80,60,6,900,30,Cotton
105,80,60,6,900,30,Cotton
110,80,60,6,900,30,Cotton
115,80,60,6,900,30,Cotton
120,80,60,6,900,30,Cotton
100,60,65,6.5,1000,35,Cotton
105,60,65,6.5,1000,35,Cotton
110,60,65,6.5,1000,35,Cotton
115,60,65,6.5,1000,35,Cotton
120,60,65,6.5,1000,35,Cotton
100,65,40,7,800,25,Cotton
105,65,40,7,800,25,Cotton
110,65,40,7,800,25,Cotton
115,65,40,7,800,25,Cotton
120,65,40,7,800,25,Cotton
100,70,45,7.5,900,30,Cotton
105,70,45,7.5,900,30,Cotton
110,70,45,7.5,900,30,Cotton
115,70,45,7.5,900,30,Cotton
120,70,45,7.5,900,30,Cotton
100,75,50,6,1000,35,Cotton
105,75,50,6,1000,35,Cotton
110,75,50,6,1000,35,Cotton
115,75,50,6,1000,35,Cotton
120,75,50,6,1000,35,Cotton
100,80,55,6.5,800,25,Cotton
105,80,55,6.5,800,25,Cotton
110,80,55,6.5,800,25,Cotton
115,80,55,6.5,800,25,Cotton
120,80,55,6.5,800,25,Cotton
100,60,60,7,900,30,Cotton
105,60,60,7,900,30,Cotton
110,60,60,7,900,30,Cotton
115,60,60,7,900,30,Cotton
120,60,60,7,900,30,Cotton
100,65,65,7.5,1000,35,Cotton
105,65,65,7.5,1000,35,Cotton
110,65,65,7.5,1000,35,Cotton
115,65,65,7.5,1000,35,Cotton
120,65,65,7.5,1000,35,Cotton
100,70,40,6,800,25,Cotton
105,70,40,6,800,25,Cotton
110,70,40,6,800,25,Cotton
115,70,40,6,800,25,Cotton
120,70,40,6,800,25,Cotton
100,75,45,6.5,900,30,Cotton
105,75,45,6.5,900,30,Cotton
110,75,45,6.5,900,30,Cotton
115,75,45,6.5,900,30,Cotton
120,75,45,6.5,900,30,Cotton
100,80,50,7,1000,35,Cotton
105,80,50,7,1000,35,Cotton
110,80,50,7,1000,35,Cotton
115,80,50,7,1000,35,Cotton
120,80,50,7,1000,35,Cotton
100,60,55,7.5,800,25,Cotton
105,60,55,7.5,800,25,Cotton
110,60,55,7.5,800,25,Cotton
115,60,55,7.5,800,25,Cotton
120,60,55,7.5,800,25,Cotton
100,65,60,6,900,30,Cotton
105,65,60,6,900,30,Cotton
110,65,60,6,900,30,Cotton
115,65,60,6,900,30,Cotton
120,65,60,6,900,30,Cotton
100,70,65,6.5,1000,35,Cotton
105,70,65,6.5,1000,35,Cotton
110,70,65,6.5,1000,35,Cotton
115,70,65,6.5,1000,35,Cotton
120,70,65,6.5,1000,35,Cotton
100,75,40,7,800,25,Cotton
105,75,40,7,800,25,Cotton
110,75,40,7,800,25,Cotton
115,75,40,7,800,25,Cotton
120,75,40,7,800,25,Cotton
100,80,45,7.5,900,30,Cotton
105,80,45,7.5,900,30,Cotton
110,80,45,7.5,900,30,Cotton
115,80,45,7.5,900,30,Cotton
120,80,45,7.5,900,30,Cotton
100,60,50,6,1000,35,Cotton
105,60,50,6,1000,35,Cotton
110,60,50,6,1000,35,Cotton
115,60,50,6,1000,35,Cotton
120,60,50,6,1000,35,Cotton
100,65,55,6.5,800,25,Cotton
105,65,55,6.5,800,25,Cotton
110,65,55,6.5,800,25,Cotton
115,65,55,6.5,800,25,Cotton
120,65,55,6.5,800,25,Cotton
100,70,60,7,900,30,Cotton
105,70,60,7,900,30,Cotton
110,70,60,7,900,30,Cotton
115,70,60,7,900,30,Cotton
120,70,60,7,900,30,Cotton
100,75,65,7.5,1000,35,Cotton
105,75,65,7.5,1000,35,Cotton
110,75,65,7.5,1000,35,Cotton
115,75,65,7.5,1000,35,Cotton
120,75,65,7.5,1000,35,Cotton
100,80,40,6,800,25,Cotton
105,80,40,6,800,25,Cotton
110,80,40,6,800,25,Cotton
115,80,40,6,800,25,Cotton
120,80,40,6,800,25,Cotton
100,60,45,6.5,900,30,Cotton
105,60,45,6.5,900,30,Cotton
110,60,45,6.5,900,30,Cotton
115,60,45,6.5,900,30,Cotton
120,60,45,6.5,900,30,Cotton
100,65,50,7,1000,35,Cotton
105,65,50,7,1000,35,Cotton
110,65,50,7,1000,35,Cotton
115,65,50,7,1000,35,Cotton
120,65,50,7,1000,35,Cotton
100,70,55,7.5,800,25,Cotton
105,70,55,7.5,800,25,Cotton
110,70,55,7.5,800,25,Cotton
115,70,55,7.5,800,25,Cotton
120,70,55,7.5,800,25,Cotton
100,75,60,6,900,30,Cotton
105,75,60,6,900,30,Cotton
110,75,60,6,900,30,Cotton
115,75,60,6,900,30,Cotton
120,75,60,6,900,30,Cotton
100,80,65,6.5,1000,35,Cotton
105,80,65,6.5,1000,35,Cotton
110,80,65,6.5,1000,35,Cotton
115,80,65,6.5,1000,35,Cotton
120,80,65,6.5,1000,35,Cotton
20,15,20,5.5,700,25,Rice
25,15,20,5.5,700,25,Rice
30,15,20,5.5,700,25,Rice
20,20,25,6,800,30,Rice
25,20,25,6,800,30,Rice
30,20,25,6,800,30,Rice
20,15,25,6.5,900,25,Rice
25,15,25,6.5,900,25,Rice
30,15,25,6.5,900,25,Rice
20,20,20,5.5,1000,30,Rice
25,20,20,5.5,1000,30,Rice
30,20,20,5.5,1000,30,Rice
25,20,30,6,700,25,Rice
30,20,30,6,700,25,Rice
35,20,30,6,700,25,Rice
25,25,35,6.5,800,30,Rice
30,25,35,6.5,800,30,Rice
35,25,35,6.5,800,30,Rice
25,30,40,5.5,900,25,Rice
30,30,40,5.5,900,25,Rice
35,30,40,5.5,900,25,Rice
25,20,35,6,1000,30,Rice
30,20,35,6,1000,30,Rice
35,20,35,6,1000,30,Rice
25,25,40,6.5,700,25,Rice
30,25,40,6.5,700,25,Rice
35,25,40,6.5,700,25,Rice
25,30,30,5.5,800,30,Rice
30,30,30,5.5,800,30,Rice
35,30,30,5.5,800,30,Rice
25,20,40,6,900,25,Rice
30,20,40,6,900,25,Rice
35,20,40,6,900,25,Rice
25,25,30,6.5,1000,30,Rice
30,25,30,6.5,1000,30,Rice
35,25,30,6.5,1000,30,Rice
25,30,35,5.5,700,25,Rice
30,30,35,5.5,700,25,Rice
35,30,35,5.5,700,25,Rice
100,60,40,6,500,15,Wheat
105,60,40,6,500,15,Wheat
110,60,40,6,500,15,Wheat
115,60,40,6,500,15,Wheat
120,60,40,6,500,15,Wheat
100,65,45,6.5,600,20,Wheat
105,65,45,6.5,600,20,Wheat
110,65,45,6.5,600,20,Wheat
115,65,45,6.5,600,20,Wheat
120,65,45,6.5,600,20,Wheat
100,70,50,7,700,25,Wheat
105,70,50,7,700,25,Wheat
110,70,50,7,700,25,Wheat
115,70,50,7,700,25,Wheat
120,70,50,7,700,25,Wheat
100,75,55,7.5,800,15,Wheat
105,75,55,7.5,800,15,Wheat
110,75,55,7.5,800,15,Wheat
115,75,55,7.5,800,15,Wheat
120,75,55,7.5,800,15,Wheat
100,80,60,6,900,20,Wheat
105,80,60,6,900,20,Wheat
110,80,60,6,900,20,Wheat
115,80,60,6,900,20,Wheat
120,80,60,6,900,20,Wheat
100,60,45,6.5,1000,25,Wheat
105,60,45,6.5,1000,25,Wheat
110,60,45,6.5,1000,25,Wheat
115,60,45,6.5,1000,25,Wheat
120,60,45,6.5,1000,25,Wheat
100,65,50,7,500,15,Wheat
105,65,50,7,500,15,Wheat
110,65,50,7,500,15,Wheat
115,65,50,7,500,15,Wheat
120,65,50,7,500,15,Wheat
100,70,55,7.5,600,20,Wheat
105,70,55,7.5,600,20,Wheat
110,70,55,7.5,600,20,Wheat
115,70,55,7.5,600,20,Wheat
120,70,55,7.5,600,20,Wheat
100,75,60,6,700,25,Wheat
105,75,60,6,700,25,Wheat
110,75,60,6,700,25,Wheat
115,75,60,6,700,25,Wheat
120,75,60,6,700,25,Wheat
100,80,40,6.5,800,15,Wheat
105,80,40,6.5,800,15,Wheat
110,80,40,6.5,800,15,Wheat
115,80,40,6.5,800,15,Wheat
120,80,40,6.5,800,15,Wheat
100,60,50,7,900,20,Wheat
105,60,50,7,900,20,Wheat
110,60,50,7,900,20,Wheat
115,60,50,7,900,20,Wheat
120,60,50,7,900,20,Wheat
100,65,55,7.5,1000,25,Wheat
105,65,55,7.5,1000,25,Wheat
110,65,55,7.5,1000,25,Wheat
115,65,55,7.5,1000,25,Wheat
120,65,55,7.5,1000,25,Wheat
100,70,60,6,500,15,Wheat
105,70,60,6,500,15,Wheat
110,70,60,6,500,15,Wheat
115,70,60,6,500,15,Wheat
120,70,60,6,500,15,Wheat
100,75,40,6.5,600,20,Wheat
105,75,40,6.5,600,20,Wheat
110,75,40,6.5,600,20,Wheat
115,75,40,6.5,600,20,Wheat
120,75,40,6.5,600,20,Wheat
100,80,45,7,700,25,Wheat
105,80,45,7,700,25,Wheat
110,80,45,7,700,25,Wheat
115,80,45,7,700,25,Wheat
120,80,45,7,700,25,Wheat
100,60,55,7.5,800,15,Wheat
105,60,55,7.5,800,15,Wheat
110,60,55,7.5,800,15,Wheat
115,60,55,7.5,800,15,Wheat
120,60,55,7.5,800,15,Wheat
100,65,60,6,900,20,Wheat
105,65,60,6,900,20,Wheat
110,65,60,6,900,20,Wheat
115,65,60,6,900,20,Wheat
120,65,60,6,900,20,Wheat
100,70,40,6.5,1000,25,Wheat
105,70,40,6.5,1000,25,Wheat
110,70,40,6.5,1000,25,Wheat
115,70,40,6.5,1000,25,Wheat
120,70,40,6.5,1000,25,Wheat
100,75,45,7,500,15,Wheat
105,75,45,7,500,15,Wheat
110,75,45,7,500,15,Wheat
115,75,45,7,500,15,Wheat
120,75,45,7,500,15,Wheat
100,80,50,7.5,600,20,Wheat
105,80,50,7.5,600,20,Wheat
110,80,50,7.5,600,20,Wheat
115,80,50,7.5,600,20,Wheat
120,80,50,7.5,600,20,Wheat
100,60,60,6,700,25,Wheat
105,60,60,6,700,25,Wheat
110,60,60,6,700,25,Wheat
115,60,60,6,700,25,Wheat
120,60,60,6,700,25,Wheat
100,65,40,6.5,800,15,Wheat
105,65,40,6.5,800,15,Wheat
110,65,40,6.5,800,15,Wheat
115,65,40,6.5,800,15,Wheat
120,65,40,6.5,800,15,Wheat
100,70,45,7,900,20,Wheat
105,70,45,7,900,20,Wheat
110,70,45,7,900,20,Wheat
115,70,45,7,900,20,Wheat
120,70,45,7,900,20,Wheat
100,75,50,7.5,1000,25,Wheat
105,75,50,7.5,1000,25,Wheat
110,75,50,7.5,1000,25,Wheat
115,75,50,7.5,1000,25,Wheat
120,75,50,7.5,1000,25,Wheat
100,80,55,6,500,15,Wheat
105,80,55,6,500,15,Wheat
110,80,55,6,500,15,Wheat
115,80,55,6,500,15,Wheat
120,80,55,6,500,15,Wheat
100,40,40,6,500,15,Wheat
105,40,40,6,500,15,Wheat
110,40,40,6,500,15,Wheat
115,40,40,6,500,15,Wheat
120,40,40,6,500,15,Wheat
100,45,45,6.5,600,20,Wheat
105,45,45,6.5,600,20,Wheat
110,45,45,6.5,600,20,Wheat
115,45,45,6.5,600,20,Wheat
120,45,45,6.5,600,20,Wheat
100,50,50,7,700,25,Wheat
105,50,50,7,700,25,Wheat
110,50,50,7,700,25,Wheat
115,50,50,7,700,25,Wheat
120,50,50,7,700,25,Wheat
100,55,55,7.5,800,15,Wheat
105,55,55,7.5,800,15,Wheat
110,55,55,7.5,800,15,Wheat
115,55,55,7.5,800,15,Wheat
120,55,55,7.5,800,15,Wheat
100,60,60,6,900,20,Wheat
105,60,60,6,900,20,Wheat
110,60,60,6,900,20,Wheat
115,60,60,6,900,20,Wheat
120,60,60,6,900,20,Wheat
100,40,45,6.5,1000,25,Wheat
105,40,45,6.5,1000,25,Wheat
110,40,45,6.5,1000,25,Wheat
115,40,45,6.5,1000,25,Wheat
120,40,45,6.5,1000,25,Wheat
100,45,50,7,500,15,Wheat
105,45,50,7,500,15,Wheat
110,45,50,7,500,15,Wheat
115,45,50,7,500,15,Wheat
120,45,50,7,500,15,Wheat
100,50,55,7.5,600,20,Wheat
105,50,55,7.5,600,20,Wheat
110,50,55,7.5,600,20,Wheat
115,50,55,7.5,600,20,Wheat
120,50,55,7.5,600,20,Wheat
100,55,60,6,700,25,Wheat
105,55,60,6,700,25,Wheat
110,55,60,6,700,25,Wheat
115,55,60,6,700,25,Wheat
120,55,60,6,700,25,Wheat
100,60,40,6.5,800,15,Wheat
105,60,40,6.5,800,15,Wheat
110,60,40,6.5,800,15,Wheat
115,60,40,6.5,800,15,Wheat
120,60,40,6.5,800,15,Wheat
100,40,50,7,900,20,Wheat
105,40,50,7,900,20,Wheat
110,40,50,7,900,20,Wheat
115,40,50,7,900,20,Wheat
120,40,50,7,900,20,Wheat
100,45,55,7.5,1000,25,Wheat
105,45,55,7.5,1000,25,Wheat
110,45,55,7.5,1000,25,Wheat
115,45,55,7.5,1000,25,Wheat
120,45,55,7.5,1000,25,Wheat
100,50,60,6,500,15,Wheat
105,50,60,6,500,15,Wheat
110,50,60,6,500,15,Wheat
115,50,60,6,500,15,Wheat
120,50,60,6,500,15,Wheat
100,55,40,6.5,600,20,Wheat
105,55,40,6.5,600,20,Wheat
110,55,40,6.5,600,20,Wheat
115,55,40,6.5,600,20,Wheat
120,55,40,6.5,600,20,Wheat
100,60,45,7,700,25,Wheat
105,60,45,7,700,25,Wheat
110,60,45,7,700,25,Wheat
115,60,45,7,700,25,Wheat
120,60,45,7,700,25,Wheat
100,40,55,7.5,800,15,Wheat
105,40,55,7.5,800,15,Wheat
110,40,55,7.5,800,15,Wheat
115,40,55,7.5,800,15,Wheat
120,40,55,7.5,800,15,Wheat
100,45,60,6,900,20,Wheat
105,45,60,6,900,20,Wheat
110,45,60,6,900,20,Wheat
115,45,60,6,900,20,Wheat
120,45,60,6,900,20,Wheat
100,50,40,6.5,1000,25,Wheat
105,50,40,6.5,1000,25,Wheat
110,50,40,6.5,1000,25,Wheat
115,50,40,6.5,1000,25,Wheat
120,50,40,6.5,1000,25,Wheat
100,55,45,7,500,15,Wheat
105,55,45,7,500,15,Wheat
110,55,45,7,500,15,Wheat
115,55,45,7,500,15,Wheat
120,55,45,7,500,15,Wheat
100,60,50,7.5,600,20,Wheat
105,60,50,7.5,600,20,Wheat
110,60,50,7.5,600,20,Wheat
115,60,50,7.5,600,20,Wheat
120,60,50,7.5,600,20,Wheat
100,40,60,6,700,25,Wheat
105,40,60,6,700,25,Wheat
110,40,60,6,700,25,Wheat
115,40,60,6,700,25,Wheat
120,40,60,6,700,25,Wheat
100,45,40,6.5,800,15,Wheat
105,45,40,6.5,800,15,Wheat
110,45,40,6.5,800,15,Wheat
115,45,40,6.5,800,15,Wheat
120,45,40,6.5,800,15,Wheat
100,50,45,7,900,20,Wheat
105,50,45,7,900,20,Wheat
110,50,45,7,900,20,Wheat
115,50,45,7,900,20,Wheat
120,50,45,7,900,20,Wheat
100,55,50,7.5,1000,25,Wheat
105,55,50,7.5,1000,25,Wheat
110,55,50,7.5,1000,25,Wheat
115,55,50,7.5,1000,25,Wheat
120,55,50,7.5,1000,25,Wheat
100,60,55,6,500,15,Wheat
105,60,55,6,500,15,Wheat
110,60,55,6,500,15,Wheat
115,60,55,6,500,15,Wheat
120,60,55,6,500,15,Wheat
60,40,40,6,500,15,Wheat
65,40,40,6,500,15,Wheat
70,40,40,6,500,15,Wheat
75,40,40,6,500,15,Wheat
80,40,40,6,500,15,Wheat
85,40,40,6,500,15,Wheat
90,40,40,6,500,15,Wheat
95,40,40,6,500,15,Wheat
100,40,40,6,500,15,Wheat
60,45,45,6.5,600,20,Wheat
65,45,45,6.5,600,20,Wheat
70,45,45,6.5,600,20,Wheat
75,45,45,6.5,600,20,Wheat
80,45,45,6.5,600,20,Wheat
85,45,45,6.5,600,20,Wheat
90,45,45,6.5,600,20,Wheat
95,45,45,6.5,600,20,Wheat
100,45,45,6.5,600,20,Wheat
60,55,55,7,700,25,Wheat
65,55,55,7,700,25,Wheat
70,55,55,7,700,25,Wheat
75,55,55,7,700,25,Wheat
80,55,55,7,700,25,Wheat
85,55,55,7,700,25,Wheat
90,55,55,7,700,25,Wheat
95,55,55,7,700,25,Wheat
100,55,55,7,700,25,Wheat
60,60,60,7.5,800,15,Wheat
65,60,60,7.5,800,15,Wheat
70,60,60,7.5,800,15,Wheat
75,60,60,7.5,800,15,Wheat
80,60,60,7.5,800,15,Wheat
85,60,60,7.5,800,15,Wheat
90,60,60,7.5,800,15,Wheat
95,60,60,7.5,800,15,Wheat
100,60,60,7.5,800,15,Wheat
60,40,45,6,900,20,Wheat
65,40,45,6,900,20,Wheat
70,40,45,6,900,20,Wheat
75,40,45,6,900,20,Wheat
80,40,45,6,900,20,Wheat
85,40,45,6,900,20,Wheat
90,40,45,6,900,20,Wheat
95,40,45,6,900,20,Wheat
100,40,45,6,900,20,Wheat
60,45,50,6.5,1000,25,Wheat
65,45,50,6.5,1000,25,Wheat
70,45,50,6.5,1000,25,Wheat
75,45,50,6.5,1000,25,Wheat
80,45,50,6.5,1000,25,Wheat
85,45,50,6.5,1000,25,Wheat
90,45,50,6.5,1000,25,Wheat
95,45,50,6.5,1000,25,Wheat
100,45,50,6.5,1000,25,Wheat
60,55,60,7,500,15,Wheat
65,55,60,7,500,15,Wheat
70,55,60,7,500,15,Wheat
75,55,60,7,500,15,Wheat
80,55,60,7,500,15,Wheat
85,55,60,7,500,15,Wheat
90,55,60,7,500,15,Wheat
95,55,60,7,500,15,Wheat
100,55,60,7,500,15,Wheat
60,40,50,7.5,600,20,Wheat
65,40,50,7.5,600,20,Wheat
70,40,50,7.5,600,20,Wheat
75,40,50,7.5,600,20,Wheat
80,40,50,7.5,600,20,Wheat
85,40,50,7.5,600,20,Wheat
90,40,50,7.5,600,20,Wheat
95,40,50,7.5,600,20,Wheat
100,40,50,7.5,600,20,Wheat
60,50,60,6,700,25,Wheat
65,50,60,6,700,25,Wheat
70,50,60,6,700,25,Wheat
75,50,60,6,700,25,Wheat
80,50,60,6,700,25,Wheat
85,50,60,6,700,25,Wheat
90,50,60,6,700,25,Wheat
95,50,60,6,700,25,Wheat
100,50,60,6,700,25,Wheat
60,55,40,6.5,800,15,Wheat
65,55,40,6.5,800,15,Wheat
70,55,40,6.5,800,15,Wheat
75,55,40,6.5,800,15,Wheat
80,55,40,6.5,800,15,Wheat
85,55,40,6.5,800,15,Wheat
90,55,40,6.5,800,15,Wheat
95,55,40,6.5,800,15,Wheat
100,55,40,6.5,800,15,Wheat
60,60,45,7,900,20,Wheat
65,60,45,7,900,20,Wheat
70,60,45,7,900,20,Wheat
75,60,45,7,900,20,Wheat
80,60,45,7,900,20,Wheat
85,60,45,7,900,20,Wheat
90,60,45,7,900,20,Wheat
95,60,45,7,900,20,Wheat
100,60,45,7,900,20,Wheat
60,40,55,7.5,1000,25,Wheat
65,40,55,7.5,1000,25,Wheat
70,40,55,7.5,1000,25,Wheat
75,40,55,7.5,1000,25,Wheat
80,40,55,7.5,1000,25,Wheat
85,40,55,7.5,1000,25,Wheat
90,40,55,7.5,1000,25,Wheat
95,40,55,7.5,1000,25,Wheat
100,40,55,7.5,1000,25,Wheat
60,45,60,6,500,15,Wheat
65,45,60,6,500,15,Wheat
70,45,60,6,500,15,Wheat
75,45,60,6,500,15,Wheat
80,45,60,6,500,15,Wheat
85,45,60,6,500,15,Wheat
90,45,60,6,500,15,Wheat
95,45,60,6,500,15,Wheat
100,45,60,6,500,15,Wheat
60,50,40,6.5,600,20,Wheat
65,50,40,6.5,600,20,Wheat
70,50,40,6.5,600,20,Wheat
75,50,40,6.5,600,20,Wheat
80,50,40,6.5,600,20,Wheat
85,50,40,6.5,600,20,Wheat
90,50,40,6.5,600,20,Wheat
95,50,40,6.5,600,20,Wheat
100,50,40,6.5,600,20,Wheat
60,55,45,7,700,25,Wheat
65,55,45,7,700,25,Wheat
70,55,45,7,700,25,Wheat
75,55,45,7,700,25,Wheat
80,55,45,7,700,25,Wheat
85,55,45,7,700,25,Wheat
90,55,45,7,700,25,Wheat
95,55,45,7,700,25,Wheat
100,55,45,7,700,25,Wheat
60,60,50,7.5,800,15,Wheat
65,60,50,7.5,800,15,Wheat
70,60,50,7.5,800,15,Wheat
75,60,50,7.5,800,15,Wheat
80,60,50,7.5,800,15,Wheat
85,60,50,7.5,800,15,Wheat
90,60,50,7.5,800,15,Wheat
95,60,50,7.5,800,15,Wheat
100,60,50,7.5,800,15,Wheat
60,40,60,6,900,20,Wheat
65,40,60,6,900,20,Wheat
70,40,60,6,900,20,Wheat
75,40,60,6,900,20,Wheat
80,40,60,6,900,20,Wheat
85,40,60,6,900,20,Wheat
90,40,60,6,900,20,Wheat
95,40,60,6,900,20,Wheat
100,40,60,6,900,20,Wheat
60,45,40,6.5,1000,25,Wheat
65,45,40,6.5,1000,25,Wheat
70,45,40,6.5,1000,25,Wheat
75,45,40,6.5,1000,25,Wheat
80,45,40,6.5,1000,25,Wheat
85,45,40,6.5,1000,25,Wheat
90,45,40,6.5,1000,25,Wheat
95,45,40,6.5,1000,25,Wheat
100,45,40,6.5,1000,25,Wheat
60,50,45,7,500,15,Wheat
65,50,45,7,500,15,Wheat
70,50,45,7,500,15,Wheat
75,50,45,7,500,15,Wheat
80,50,45,7,500,15,Wheat
85,50,45,7,500,15,Wheat
90,50,45,7,500,15,Wheat
95,50,45,7,500,15,Wheat
100,50,45,7,500,15,Wheat
60,55,50,7.5,600,20,Wheat
65,55,50,7.5,600,20,Wheat
70,55,50,7.5,600,20,Wheat
75,55,50,7.5,600,20,Wheat
80,55,50,7.5,600,20,Wheat
85,55,50,7.5,600,20,Wheat
90,55,50,7.5,600,20,Wheat
95,55,50,7.5,600,20,Wheat
100,55,50,7.5,600,20,Wheat
60,60,55,6,700,25,Wheat
65,60,55,6,700,25,Wheat
70,60,55,6,700,25,Wheat
75,60,55,6,700,25,Wheat
80,60,55,6,700,25,Wheat
85,60,55,6,700,25,Wheat
90,60,55,6,700,25,Wheat
95,60,55,6,700,25,Wheat
100,60,55,6,700,25,Wheat
20,30,20,6,500,25,Groundnut
25,30,20,6,500,25,Groundnut
30,30,20,6,500,25,Groundnut
20,35,25,6.5,600,30,Groundnut
25,35,25,6.5,600,30,Groundnut
30,35,25,6.5,600,30,Groundnut
20,40,20,7,500,25,Groundnut
25,40,20,7,500,25,Groundnut
30,40,20,7,500,25,Groundnut
20,30,25,7.5,600,30,Groundnut
25,30,25,7.5,600,30,Groundnut
30,30,25,7.5,600,30,Groundnut
20,35,20,6,500,25,Groundnut
25,35,20,6,500,25,Groundnut
30,35,20,6,500,25,Groundnut
20,40,25,6.5,600,30,Groundnut
25,40,25,6.5,600,30,Groundnut
30,40,25,6.5,600,30,Groundnut
50,25,30,6,500,25,Groundnut
55,25,30,6,500,25,Groundnut
60,25,30,6,500,25,Groundnut
50,30,35,6.5,600,30,Groundnut
55,30,35,6.5,600,30,Groundnut
60,30,35,6.5,600,30,Groundnut
50,25,40,7,500,25,Groundnut
55,25,40,7,500,25,Groundnut
60,25,40,7,500,25,Groundnut
50,30,30,7.5,600,30,Groundnut
55,30,30,7.5,600,30,Groundnut
60,30,30,7.5,600,30,Groundnut
50,25,35,6,500,25,Groundnut
55,25,35,6,500,25,Groundnut
60,25,35,6,500,25,Groundnut
50,30,40,6.5,600,30,Groundnut
55,30,40,6.5,600,30,Groundnut
60,30,40,6.5,600,30,Groundnut
40,20,20,5.5,500,25,Groundnut
45,20,20,5.5,500,25,Groundnut
50,20,20,5.5,500,25,Groundnut
40,30,30,6,600,30,Groundnut
45,30,30,6,600,30,Groundnut
50,30,30,6,600,30,Groundnut
40,20,30,6.5,500,25,Groundnut
45,20,30,6.5,500,25,Groundnut
50,20,30,6.5,500,25,Groundnut
40,30,20,7,600,30,Groundnut
45,30,20,7,600,30,Groundnut
50,30,20,7,600,30,Groundnut
120,60,40,6,500,20,Maize
125,60,40,6,500,20,Maize
130,60,40,6,500,20,Maize
135,60,40,6,500,20,Maize
140,60,40,6,500,20,Maize
145,60,40,6,500,20,Maize
150,60,40,6,500,20,Maize
120,65,45,6.5,600,25,Maize
125,65,45,6.5,600,25,Maize
130,65,45,6.5,600,25,Maize
135,65,45,6.5,600,25,Maize
140,65,45,6.5,600,25,Maize
145,65,45,6.5,600,25,Maize
150,65,45,6.5,600,25,Maize
120,70,50,7,700,30,Maize
125,70,50,7,700,30,Maize
130,70,50,7,700,30,Maize
135,70,50,7,700,30,Maize
140,70,50,7,700,30,Maize
145,70,50,7,700,30,Maize
150,70,50,7,700,30,Maize
120,75,55,7.5,500,20,Maize
125,75,55,7.5,500,20,Maize
130,75,55,7.5,500,20,Maize
135,75,55,7.5,500,20,Maize
140,75,55,7.5,500,20,Maize
145,75,55,7.5,500,20,Maize
150,75,55,7.5,500,20,Maize
120,80,60,6,600,25,Maize
125,80,60,6,600,25,Maize
130,80,60,6,600,25,Maize
135,80,60,6,600,25,Maize
140,80,60,6,600,25,Maize
145,80,60,6,600,25,Maize
150,80,60,6,600,25,Maize
120,60,45,6.5,700,30,Maize
125,60,45,6.5,700,30,Maize
130,60,45,6.5,700,30,Maize
135,60,45,6.5,700,30,Maize
140,60,45,6.5,700,30,Maize
145,60,45,6.5,700,30,Maize
150,60,45,6.5,700,30,Maize
120,65,50,7,500,20,Maize
125,65,50,7,500,20,Maize
130,65,50,7,500,20,Maize
135,65,50,7,500,20,Maize
140,65,50,7,500,20,Maize
145,65,50,7,500,20,Maize
